,dataset,subset,transform,group,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,initial_r,initial_eta,kstest_stat_initial,kstest_stat_cutoff_0.05,best_r,best_eta,kstest_stat_best,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma,orientation,channel,github_plot,dataset_type,hull,best_beta,best_1/beta,kstest_stat_cutoff_0.10,kstest_stat_cutoff_0.20,beat_all_priors
208,coco,indoor,wavelet,6,10.226131,9.16699,11.350366,15.382189,12.93581,18.139929,41062.0,0.3,-1.3,0.1207199999999997,0.0021189752192853,0.3,-1.3,0.1207199999999997,0.56404,0.129205,0.0,0.394326,0.122377,0.0,0.297218,0.122832,0.0,0.0,vertical,red,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/wavelet/vertical/red/plots/compare_cdf_pdf_layer_6.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB4135310>,0.6666666666666665,1.5000000000000004,0.006035523390258464,0.005289870008582608,1
209,coco,indoor,wavelet,7,1.8166217,1.5972836,2.056023,21.873476,17.925816,26.40196,164249.0,0.2,-0.3,0.1665099999999997,0.001059589248124,0.2,-0.3,0.1665099999999997,0.205309,0.16651,0.0,0.247704,0.16651,0.0,0.205307,0.16651,0.0,0.0,vertical,red,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/wavelet/vertical/red/plots/compare_cdf_pdf_layer_7.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB55BBED0>,5.999999999999999,0.16666666666666669,0.003018769757295989,0.0026459418367210806,1
210,coco,indoor,wavelet,8,0.3594082,0.3107154,0.41375875,28.525167,21.904778,36.118137,656998.0,0.3,-1.3,0.2045099999999998,0.0005298200128246,0.3,-1.3,0.2045099999999998,0.0458762,0.204516,0.0,0.0281691,0.204513,0.0,0.0192767,0.204512,0.0,0.0,vertical,red,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/wavelet/vertical/red/plots/compare_cdf_pdf_layer_8.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EAC9C75D0>,0.6666666666666665,1.5000000000000004,0.0015096365767430981,0.001323222604493592,1
211,coco,indoor,wavelet,9,0.10792003,0.094772145,0.12246282,23.077887,16.506086,30.518826,2627993.0,0.3,-1.3,0.2411699999999997,0.0002649163509945,0.3,-1.3,0.2411699999999997,0.0299568,0.24117,0.0,0.0299568,0.24117,0.0,0.0185156,0.24117,0.0,0.0,vertical,red,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/wavelet/vertical/red/plots/compare_cdf_pdf_layer_9.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB5071AD0>,0.6666666666666665,1.5000000000000004,0.0007548816040043047,0.0006616745986427802,1
212,coco,outdoor,wavelet,2,1372.283,1206.6862,1549.1652,2.7393374,1.7762325,3.951763,200.0,0.8,-0.3,0.0110764562257013,0.0302381764308697,0.67,-0.1,0.0104604825334422,30.1934,0.0333359,0.0226373,26.108,0.0113446,0.955918,22.2715,0.0139232,0.826251,0.97902737,diagonal,blue,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_2.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB4A0A810>,2.08955223880597,0.4785714285714286,0.08568630923481153,0.07502038443569872,1
213,coco,outdoor,wavelet,3,306.62595,287.39026,326.49527,2.9398966,2.4358459,3.4959693,802.0,1.4,-1.0,0.0135970106158544,0.015140345828992,1.7,-1.03,0.0127291381550265,11.9194,0.0551433,1.1977800000000002e-21,10.0902,0.0312122,3.16924e-07,8.29489,0.0370669,5.1496e-10,0.14718979,diagonal,blue,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_3.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB4674910>,0.27647058823529413,3.6170212765957444,0.043005310735277524,0.03767213057875274,1
214,coco,outdoor,wavelet,4,64.093056,59.77165,68.55486,5.1342697,4.2764096,6.1630387,3209.0,5.5,-1.2,0.0209382189380913,0.0075754266424887,5.5,-1.2,0.0209382189380913,4.3465,0.071837,1.7726399999999988e-144,3.64863,0.0487424,1.04388e-66,2.93675,0.0530683,5.3097199999999984e-79,1.1797573e-12,diagonal,blue,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_4.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB47D4F50>,0.05454545454545456,18.33333333333333,0.021552174052564384,0.018885137693193006,1
215,coco,outdoor,wavelet,5,12.861583,11.860967,13.899074,7.5396757,6.28588,9.074041,12838.0,1.4,-1.2,0.0423399999999997,0.0037890191408675,1.4,-1.2,0.0423399999999997,1.57357,0.0826052,0.0,1.28291,0.0623874,0.0,1.00768,0.0649243,0.0,2.0086138999999994e-200,diagonal,blue,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_5.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB1FA5050>,0.21428571428571433,4.666666666666666,0.01078834695647023,0.009454824644908492,1
216,coco,outdoor,wavelet,6,2.565435,2.3400364,2.8070223,10.590967,8.536936,13.486422,51353.0,1.1,-1.3,0.0793499999999998,0.0018948350720581,1.1,-1.3,0.0793499999999998,0.571302,0.0919608,0.0,0.420509,0.0815937,0.0,0.329973,0.0827894,0.0,0.0,diagonal,blue,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_6.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB3D76C90>,0.18181818181818177,5.500000000000002,0.005397380945671945,0.0047306127638598395,1
217,coco,outdoor,wavelet,7,0.5747222,0.5207186,0.6332086,12.501986,9.616921,17.318787,205414.0,1.1,-1.3,0.1219499999999997,0.0009474987921691,1.1,-1.3,0.1219499999999997,0.236287,0.12195,0.0,0.306663,0.12195,0.0,0.205308,0.12195,0.0,0.0,diagonal,blue,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_7.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EACB95750>,0.18181818181818177,5.500000000000002,0.0026994905167241484,0.002366106357898945,1
218,coco,outdoor,wavelet,8,0.19737625,0.17936163,0.2166479,11.300205,8.657792,15.557276,821657.0,0.2,-0.3,0.1640299999999998,0.0004737696952028,0.2,-0.3,0.1640299999999998,0.139044,0.16403,0.0,0.205309,0.16403,0.0,0.126888,0.16403,0.0,0.0,diagonal,blue,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_8.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB51A4690>,5.999999999999999,0.16666666666666669,0.0013499475050771474,0.001183255315668308,1
219,coco,outdoor,wavelet,9,0.09500594,0.08686452,0.10387101,10.053569,7.2133155,15.665902,3286630.0,0.2,-0.3,0.2070099999999998,0.0002368899205163,0.2,-0.3,0.2070099999999998,0.332193,0.20701,0.0,0.332193,0.20701,0.0,0.332183,0.20701,0.0,0.0,diagonal,blue,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_9.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB51A5F50>,5.999999999999999,0.16666666666666669,0.0006750242859258312,0.0005916781901451664,1
220,coco,outdoor,wavelet,2,1157.8708,1017.89636,1306.6029,2.744092,1.7197548,4.0612993,200.0,1.3,-0.7,0.0115515123332015,0.0302381764308697,1.6,-0.75,0.0107123999224467,26.7058,0.038593,0.00494459,23.0,0.012509,0.908158,18.8996,0.0178467,0.539244,0.97355851,diagonal,gray,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_2.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB1FD3150>,0.46875,2.1333333333333333,0.08568630923481153,0.07502038443569872,1
221,coco,outdoor,wavelet,3,251.96123,235.57755,268.89337,3.3290544,2.8035958,3.925877,802.0,1.4,-1.0,0.0120037291800495,0.015140345828992,1.8,-1.03,0.0113192999037649,10.5493,0.0545903,3.1770500000000004e-21,8.99508,0.0310749,3.63599e-07,7.38921,0.0365063,9.98991e-10,0.25344109,diagonal,gray,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_3.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB44D1610>,0.26111111111111107,3.829787234042554,0.043005310735277524,0.03767213057875274,1
222,coco,outdoor,wavelet,4,53.18233,49.481457,57.01813,5.641115,4.698656,6.833921,3209.0,4.0,-1.2,0.015044640336141,0.0075754266424887,4.0,-1.2,0.015044640336141,3.78598,0.0740796,1.2696599999999992e-153,3.17018,0.0509702,6.581499999999998e-73,2.54125,0.0550219,6.760449999999998e-85,9.6918721e-07,diagonal,gray,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_4.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB577F010>,0.07500000000000001,13.333333333333332,0.021552174052564384,0.018885137693193006,1
223,coco,outdoor,wavelet,5,10.4514,9.601545,11.337861,8.429876,7.02224,10.607146,12838.0,6.0,-1.3,0.0271199999999998,0.0037890191408675,6.0,-1.3,0.0271199999999998,1.35456,0.0832937,0.0,1.14638,0.0594889,0.0,0.894208,0.0618539,0.0,1.8313672999999997e-82,diagonal,gray,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_5.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EA8D8AD90>,0.033333333333333326,30.000000000000007,0.01078834695647023,0.009454824644908492,1
224,coco,outdoor,wavelet,6,2.088788,1.8975046,2.2945187,11.713181,9.336737,15.220683,51353.0,1.1,-1.3,0.0543799999999997,0.0018948350720581,1.1,-1.3,0.0543799999999997,0.52153,0.086535,0.0,0.414354,0.0688243,0.0,0.31899,0.0704623,0.0,0.0,diagonal,gray,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_6.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB5E0A6D0>,0.18181818181818177,5.500000000000002,0.005397380945671945,0.0047306127638598395,1
225,coco,outdoor,wavelet,7,0.46582982,0.4195212,0.5162945,14.355074,10.998477,20.131742,205414.0,1.1,-1.3,0.0886599999999997,0.0009474987921691,1.1,-1.3,0.0886599999999997,0.208092,0.0978784,0.0,0.151277,0.0900957,0.0,0.122189,0.0912363,0.0,0.0,diagonal,gray,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_7.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB4EC0250>,0.18181818181818177,5.500000000000002,0.0026994905167241484,0.002366106357898945,1
226,coco,outdoor,wavelet,8,0.15125605,0.13592742,0.16774471,14.508913,11.115978,20.021915,821657.0,1.1,-1.3,0.1246899999999997,0.0004737696952028,1.1,-1.3,0.1246899999999997,0.104924,0.124699,0.0,0.0725098,0.124694,0.0,0.0587595,0.124695,0.0,0.0,diagonal,gray,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_8.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB1F2CF50>,0.18181818181818177,5.500000000000002,0.0013499475050771474,0.001183255315668308,1
227,coco,outdoor,wavelet,9,0.06465876,0.05797772,0.07204046,15.740036,11.287723,24.57228,3286630.0,1.1,-1.3,0.1634999999999997,0.0002368899205163,1.1,-1.3,0.1634999999999997,0.0530403,0.163503,0.0,0.0413987,0.1635,0.0,0.0283884,0.1635,0.0,0.0,diagonal,gray,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_9.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB3700610>,0.18181818181818177,5.500000000000002,0.0006750242859258312,0.0005916781901451664,1
228,coco,outdoor,wavelet,2,1275.4828,1122.6177,1438.7836,2.6911864,1.650079,4.0785785,200.0,1.4,-0.7,0.0100026162772188,0.0302381764308697,1.4,-0.71,0.0095990311626276,29.1113,0.0355689,0.0121892,24.4216,0.0123126,0.917577,20.0675,0.0178482,0.539135,0.99183747,diagonal,green,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_2.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB5520D50>,0.5642857142857144,1.772151898734177,0.08568630923481153,0.07502038443569872,1
229,coco,outdoor,wavelet,3,278.6551,260.725,297.1303,3.187759,2.693464,3.7526634,802.0,1.3,-1.0,0.0144058938221821,0.015140345828992,1.7,-1.03,0.0137269187954062,11.1689,0.0548043,2.1806600000000006e-21,9.44604,0.0323569,9.84581e-08,7.75595,0.0374735,3.16444e-10,0.096322212,diagonal,green,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_3.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB1F2F810>,0.27647058823529413,3.6170212765957444,0.043005310735277524,0.03767213057875274,1
230,coco,outdoor,wavelet,4,59.19621,55.125656,63.41632,5.437293,4.557088,6.5452795,3209.0,4.0,-1.2,0.0187250747756728,0.0075754266424887,4.0,-1.2,0.0187250747756728,4.01875,0.0744847,2.640219999999999e-155,3.39107,0.0504975,1.43592e-71,2.71197,0.0544017,5.304059999999997e-83,3.311414e-10,diagonal,green,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_4.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB44D0710>,0.07500000000000001,13.333333333333332,0.021552174052564384,0.018885137693193006,1
231,coco,outdoor,wavelet,5,11.75962,10.812905,12.747702,8.242884,6.8545737,10.175736,12838.0,1.9,-1.3,0.0398699999999997,0.0037890191408675,1.9,-1.3,0.0398699999999997,1.47119,0.0817693,0.0,1.22132,0.0599105,0.0,0.952401,0.0623686,0.0,9.210553599999996e-178,diagonal,green,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_5.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB36DF410>,0.10526315789473682,9.500000000000002,0.01078834695647023,0.009454824644908492,1
232,coco,outdoor,wavelet,6,2.3873613,2.172065,2.6192138,11.316391,9.004839,14.718013,51353.0,1.4,-1.2,0.0771799999999998,0.0018948350720581,1.8,-1.23,0.0771799999999997,0.552538,0.0895851,0.0,0.407748,0.0791239,0.0,0.320122,0.0801699,0.0,0.0,diagonal,green,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_6.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EAC308890>,0.15,6.666666666666667,0.005397380945671945,0.0047306127638598395,1
233,coco,outdoor,wavelet,7,0.5506746,0.49831042,0.6074356,12.836428,9.90483,17.38829,205414.0,1.1,-1.3,0.1207399999999997,0.0009474987921691,1.1,-1.3,0.1207399999999997,0.222424,0.12074,0.0,0.304585,0.12074,0.0,0.205309,0.12074,0.0,0.0,diagonal,green,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_7.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB1FA6ED0>,0.18181818181818177,5.500000000000002,0.0026994905167241484,0.002366106357898945,1
234,coco,outdoor,wavelet,8,0.1938427,0.17594443,0.21310523,11.674941,8.750526,17.741255,821657.0,0.1,-0.8,0.16338,0.0004737696952028,0.1,-0.8,0.16338,0.0987671,0.163385,0.0,0.0667169,0.16338,0.0,0.052127,0.163381,0.0,0.0,diagonal,green,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_8.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB55BB790>,6.999999999999999,0.14285714285714288,0.0013499475050771474,0.001183255315668308,0
235,coco,outdoor,wavelet,9,0.0949234,0.08673001,0.10382224,10.211844,7.322517,15.754383,3286630.0,0.4,1.7,0.2073099999999997,0.0002368899205163,0.4,1.7,0.2073099999999997,0.126888,0.20731,0.0,0.181671,0.20731,0.0,0.113213,0.20731,0.0,0.0,diagonal,green,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_9.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EAD4331D0>,8.0,0.125,0.0006750242859258312,0.0005916781901451664,1
236,coco,outdoor,wavelet,2,1056.889,930.9285,1189.896,2.56811,1.7490902,3.4833252,200.0,1.6,-0.8,0.0133331409575424,0.0302381764308697,1.61,-0.8,0.0132736212644866,25.0314,0.0407856,0.00245505,21.3855,0.0181946,0.5142,17.4698,0.0235427,0.212786,0.86669308,diagonal,red,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/wavelet/diagonal/red/plots/compare_cdf_pdf_layer_2.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB57F6590>,0.4347826086956521,2.3000000000000003,0.08568630923481153,0.07502038443569872,1
237,coco,outdoor,wavelet,3,231.5877,215.85039,247.84518,3.8009167,3.2015128,4.4831085,802.0,10.0,-1.1,0.0128247432818225,0.015140345828992,10.0,-1.1,0.0128247432818225,9.46807,0.0595451,3.5772800000000003e-25,7.84566,0.0381848,1.33288e-10,6.41018,0.0428625,3.01513e-13,0.14152765,diagonal,red,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/wavelet/diagonal/red/plots/compare_cdf_pdf_layer_3.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB51A5E90>,0.039999999999999994,25.000000000000004,0.043005310735277524,0.03767213057875274,1
238,coco,outdoor,wavelet,4,48.52385,45.00867,52.17751,6.300665,5.2554636,7.5793843,3209.0,1.3,-1.2,0.0204698404785642,0.0075754266424887,1.1,-1.23,0.0204698404785641,3.33565,0.0804469,3.9711699999999976e-181,2.7982,0.0572807,5.5922099999999965e-92,2.20467,0.0601853,1.660929999999999e-101,4.0993595e-12,diagonal,red,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/wavelet/diagonal/red/plots/compare_cdf_pdf_layer_4.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB577F190>,0.24545454545454545,4.074074074074074,0.021552174052564384,0.018885137693193006,1
239,coco,outdoor,wavelet,5,9.365974,8.577611,10.19354,9.227902,7.612481,12.297548,12838.0,0.9,-1.3,0.0445499999999998,0.0037890191408675,0.8,-1.26,0.0445499999999997,1.17152,0.0877529,0.0,0.957935,0.0671717,0.0,0.737691,0.0689991,0.0,7.4269263e-222,diagonal,red,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/wavelet/diagonal/red/plots/compare_cdf_pdf_layer_5.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB3D754D0>,0.3,3.3333333333333335,0.01078834695647023,0.009454824644908492,1
240,coco,outdoor,wavelet,6,1.842475,1.6695443,2.0280797,12.415792,9.957208,16.035275,51353.0,1.1,-1.3,0.0845999999999997,0.0018948350720581,1.1,-1.3,0.0845999999999997,0.416392,0.0965229,0.0,0.306129,0.0861542,0.0,0.241091,0.0873677,0.0,0.0,diagonal,red,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/wavelet/diagonal/red/plots/compare_cdf_pdf_layer_6.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB577FD10>,0.18181818181818177,5.500000000000002,0.005397380945671945,0.0047306127638598395,1
241,coco,outdoor,wavelet,7,0.4086825,0.36823818,0.4527371,14.210211,10.879326,19.988205,205414.0,0.3,-1.3,0.1302299999999998,0.0009474987921691,0.3,-1.3,0.1302299999999998,0.160716,0.130237,0.0,0.110722,0.130234,0.0,0.0894539,0.130234,0.0,0.0,diagonal,red,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/wavelet/diagonal/red/plots/compare_cdf_pdf_layer_7.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB4405650>,0.6666666666666665,1.5000000000000004,0.0026994905167241484,0.002366106357898945,1
