,group,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,initial_r,initial_eta,kstest_stat_initial,kstest_stat_cutoff_0.05,best_r,best_eta,kstest_stat_best,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma,dataset,subset,transform,orientation,channel,github_plot,dataset_type,hull,best_beta,best_1/beta,beat_all_priors,best_prior,failure_category,failure_type,which_ones,intersect_roi
180,5,5.160510431667229,3.766028159610591,7.597436230103673,12.750750947691705,5.68680378073307,93.31805236226896,196608000.0,0.3,-0.8,0.0119024347835539,9.685608715247528e-05,0.4,-0.97,0.0091548287230592,0.998937,0.0742297,0.0,0.870364,0.0478254,0.0,0.68039,0.0481102,0.0,0.0,coco,indoor,learned,dual_color,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/learned/plots/compare_cdf_pdf_layer_5.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x000001E575943510>,1.325,0.7547169811320755,1,GenGamma,practically_pass,pass,None,False
181,6,1.9249292296373088,1.2869612339687295,4.433128552119009,45.66235283394391,6.3854088817886,327.7953312352622,196608000.0,0.3,-0.8,0.0072563820989636,9.685608715247528e-05,0.25,-0.7,0.0063977003128469,0.586299,0.0697694,0.0,0.50987,0.0434513,0.0,0.399112,0.0442533,0.0,0.0,coco,indoor,learned,single_edge,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/learned/plots/compare_cdf_pdf_layer_6.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x000001E575ACB2D0>,3.2,0.3125,1,GenGamma,practically_pass,pass,None,False
182,7,3.2913228279569324,2.7662743584509086,4.851658251472456,5.227188802742786,0.5102706931915627,110.22617188106383,196608000.0,0.3,2.8,0.0367379733549549,9.685608715247528e-05,0.33,2.6,0.0367343401982335,1.42863,0.0395414,0.0,1.61558,0.0373429,0.0,1.20222,0.0367313,0.0,0.0,coco,indoor,learned,inside_out,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/learned/plots/compare_cdf_pdf_layer_7.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x000001E5759436D0>,12.424242424242422,0.0804878048780488,0,Student-T,trivial_failure,asymmetric,None,True
183,8,0.2367476409489315,0.1563123130095988,0.6236294227002988,75.54652106283888,6.250231390097607,433.4881356496738,196608000.0,0.1,3.7,0.0394919988622118,9.685608715247528e-05,0.1,3.7,0.0394919988622118,0.256785,0.0502794,0.0,0.260899,0.0404499,0.0,0.199549,0.0393181,0.0,0.0,coco,indoor,learned,misc,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/learned/plots/compare_cdf_pdf_layer_8.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x000001E575A62290>,52.0,0.019230769230769232,0,Student-T,trivial_failure,asymmetric,None,True
184,9,1.9192312590593483,1.0662177301211526,4.617492006214466,68.08162306037185,12.34836597158528,328.3374048090639,196608000.0,0.1,-0.2,0.0126756276728125,9.685608715247528e-05,0.13,-0.5,0.0097955467844347,0.356575,0.0839241,0.0,0.315907,0.0585286,0.0,0.243001,0.055947,0.0,0.0,coco,indoor,learned,multi_edge,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/learned/plots/compare_cdf_pdf_layer_9.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x000001E575ACB3D0>,7.692307692307692,0.13,1,GenGamma,practically_pass,pass,None,False
185,10,2.2275801240370985,1.5155294011820306,5.20633405470314,48.98365133497556,7.894433012974511,377.1541066493951,196608000.0,0.2,-0.7,0.0107140928210116,9.685608715247528e-05,0.23,-0.8,0.0088768263569543,0.532222,0.0781851,0.0,0.466538,0.0522836,0.0,0.360563,0.0514189,0.0,0.0,coco,indoor,learned,single_edge,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/learned/plots/compare_cdf_pdf_layer_10.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x000001E575A69790>,3.043478260869565,0.3285714285714286,1,GenGamma,practically_pass,pass,None,False
186,11,1.6999184719773517,1.119133211208044,4.547002304331378,64.2194959875707,8.273990861719815,355.98712584115134,196608000.0,0.2,-0.6,0.0107982409841532,9.685608715247528e-05,0.18,-0.5,0.0094343714108268,0.469006,0.0752973,0.0,0.411139,0.048694,0.0,0.322154,0.0480569,0.0,0.0,coco,indoor,learned,single_edge,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/learned/plots/compare_cdf_pdf_layer_11.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x000001E575A691D0>,5.555555555555555,0.18,1,GenGamma,practically_pass,pass,None,False
187,12,1.6569456877173558,0.9611279676234478,7.856600631669432,298.516480807408,9.76629714012123,664.5851120897548,196608000.0,0.1,0.3,0.0077241657137853,9.685608715247528e-05,0.12,0.1,0.0073900914084099,0.445761,0.0694083,0.0,0.393634,0.0433736,0.0,0.304864,0.0418773,0.0,0.0,coco,indoor,learned,single_edge,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/learned/plots/compare_cdf_pdf_layer_12.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x000001E575A90490>,13.333333333333334,0.075,1,GenGamma,practically_pass,pass,None,True
188,13,2.4075446478999063,1.4834941909209147,5.884890954504874,92.94458962229778,9.916190485915353,449.4675132114023,196608000.0,0.1,0.2,0.0084642386871709,9.685608715247528e-05,0.1,0.2,0.0084642386871709,0.507801,0.0745815,0.0,0.449399,0.0489946,0.0,0.345686,0.0468522,0.0,0.0,coco,indoor,learned,single_edge,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/learned/plots/compare_cdf_pdf_layer_13.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x000001E575B23C50>,17.0,0.058823529411764705,1,GenGamma,practically_pass,pass,None,True
189,14,2.8391859262125068,1.931366276972369,6.7861683135117765,51.73897643802968,9.037732914545868,384.64411172337503,196608000.0,0.2,-0.8,0.011778081960145,9.685608715247528e-05,0.2,-0.77,0.0084866298710796,0.535872,0.0806498,0.0,0.471949,0.0550486,0.0,0.363346,0.0533819,0.0,0.0,coco,indoor,learned,single_edge,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/learned/plots/compare_cdf_pdf_layer_14.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x000001E575AD0050>,3.65,0.273972602739726,1,GenGamma,practically_pass,pass,None,False
190,15,5.951418517727568,5.2181956477875815,7.498228839146722,1.7421877683312692,0.026622079070868,33.18062811729258,196608000.0,7.2,1.1,0.0654852829404492,9.685608715247528e-05,7.2,1.1,0.0654852829404492,2.30231,0.0654887,0.0,2.43481,0.072162,0.0,2.0291,0.065648,0.0,0.0,coco,indoor,learned,inside_out,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/learned/plots/compare_cdf_pdf_layer_15.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x000001E575B30250>,0.3611111111111111,2.769230769230769,1,GenGamma,practically_pass,pass,None,True
191,16,1.900067605426854,1.0751146593760372,5.79657453364156,118.23864846807602,10.071021347163434,492.1226391816457,196608000.0,0.1,0.2,0.0079464343167491,9.685608715247528e-05,0.08,0.7,0.0062773917544588,0.458173,0.071397,0.0,0.402514,0.04542,0.0,0.312093,0.0444539,0.0,0.0,coco,indoor,learned,multi_edge,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/learned/plots/compare_cdf_pdf_layer_16.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x000001E575A91710>,27.5,0.03636363636363636,1,GenGamma,practically_pass,pass,None,True
192,17,4.484463494558428,3.2170225473590683,6.5222354703961125,17.416645438176285,7.726595520030191,107.14181362494114,196608000.0,0.2,-0.7,0.0189411930491191,9.685608715247528e-05,0.2,-0.72,0.0174898361386859,0.661144,0.0874608,0.0,0.572809,0.0627498,0.0,0.438437,0.0625265,0.0,0.0,coco,indoor,learned,dual_color,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/learned/plots/compare_cdf_pdf_layer_17.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x000001E575B20D90>,3.9,0.25641025641025644,1,GenGamma,interesting_failure,large peak,None,False
193,18,1.479286374195144,0.8393175939212774,7.361684899137643,317.20962645379984,11.894327503940229,654.4141851106974,196608000.0,0.1,0.1,0.0061806892840136,9.685608715247528e-05,0.11,0.0,0.0043272020297633,0.388036,0.0710578,0.0,0.340135,0.0453256,0.0,0.262856,0.0446945,0.0,0.0,coco,indoor,learned,multi_edge,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/learned/plots/compare_cdf_pdf_layer_18.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x000001E575B336D0>,13.636363636363637,0.07333333333333333,1,GenGamma,practically_pass,pass,None,True
194,20,5.810676740614182,4.02905735961397,10.06941476391705,22.719977862804104,7.069055161314855,185.1165593249854,196608000.0,0.2,-0.4,0.0098300226258192,9.685608715247528e-05,0.18,-0.3,0.009194891304546,1.04662,0.0677783,0.0,0.915398,0.041406,0.0,0.713158,0.0416669,0.0,0.0,coco,indoor,learned,dual_color,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/learned/plots/compare_cdf_pdf_layer_20.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x000001E575A69610>,6.666666666666667,0.15,1,GenGamma,practically_pass,pass,None,False
195,21,18.37377069274688,16.020231740972456,24.983082073227656,3.397740572902885,0.460890317549297,73.84768355102506,196608000.0,2.7,-0.8,0.037782729043316,9.685608715247528e-05,3.0,-0.81,0.037498325544708,3.22407,0.0577559,0.0,3.00299,0.0423294,0.0,2.49646,0.0487137,0.0,0.0,coco,indoor,learned,eye,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/learned/plots/compare_cdf_pdf_layer_21.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x000001E575B38050>,0.22999999999999998,4.347826086956522,1,GenGamma,interesting_failure,double inflection,None,False
196,22,2.371969356268335,1.4995528117005466,5.922041999697612,62.31668759479878,10.441858353118947,403.3979315016071,196608000.0,0.1,0.1,0.0099883686270908,9.685608715247528e-05,0.12,-0.2,0.009904540049281,0.470892,0.0781449,0.0,0.416569,0.0528735,0.0,0.318887,0.0507102,0.0,0.0,coco,indoor,learned,multi_edge,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/learned/plots/compare_cdf_pdf_layer_22.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x000001E575AC9590>,10.833333333333334,0.0923076923076923,1,GenGamma,practically_pass,pass,None,True
197,23,2.415091588573397,1.6623905870664966,5.118014324501442,41.44302316771192,8.242553413755193,308.8598120447427,196608000.0,0.2,-0.7,0.00951670362871,9.685608715247528e-05,0.2,-0.7,0.00951670362871,0.533483,0.0791039,0.0,0.469423,0.0534246,0.0,0.361754,0.0519267,0.0,0.0,coco,indoor,learned,single_edge,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/learned/plots/compare_cdf_pdf_layer_23.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x000001E575AD1090>,4.0,0.25,1,GenGamma,practically_pass,pass,None,False
198,24,2.472401909489476,1.436533875203784,6.308028836831355,80.30207909879813,12.19296912742676,416.43802964921855,196608000.0,0.1,0.1,0.0086455051342305,9.685608715247528e-05,0.09,0.2,0.0082048438628553,0.445645,0.0750428,0.0,0.395146,0.0497788,0.0,0.302625,0.0474498,0.0,0.0,coco,indoor,learned,single_edge,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/learned/plots/compare_cdf_pdf_layer_24.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x000001E575B20350>,18.88888888888889,0.052941176470588235,1,GenGamma,practically_pass,pass,None,False
199,25,2.467996812030527,1.5238849298483317,7.815592886802014,112.4670530761105,12.160982321746207,501.0041289390107,196608000.0,0.1,-0.2,0.0105651648991034,9.685608715247528e-05,0.11,-0.3,0.0089415502983908,0.392391,0.0838992,0.0,0.344899,0.0589715,0.0,0.263469,0.0573195,0.0,0.0,coco,indoor,learned,multi_edge,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/learned/plots/compare_cdf_pdf_layer_25.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x000001E575B31950>,10.909090909090908,0.09166666666666667,1,GenGamma,practically_pass,pass,None,False
200,26,2.8156893931805187,2.0730800814544943,5.614294527785098,26.741517594212365,5.120459869118274,252.5063661826116,196608000.0,0.1,1.2,0.0187379016254825,9.685608715247528e-05,0.11,1.0,0.0186664285801453,0.818745,0.0689195,0.0,0.715611,0.0411212,0.0,0.574193,0.0423633,0.0,0.0,coco,indoor,learned,dual_color,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/learned/plots/compare_cdf_pdf_layer_26.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x000001E575A6A7D0>,22.727272727272727,0.044000000000000004,1,GenGamma,trivial_failure,asymmetric,None,True
201,27,2.140153274580194,1.2399917707526225,5.810341134912966,91.37372776062776,12.574223725900932,373.9541146805164,196608000.0,0.1,-0.2,0.0113801446732239,9.685608715247528e-05,0.14,-0.6,0.0105256033578799,0.363702,0.0853075,0.0,0.321382,0.0599711,0.0,0.246924,0.0576716,0.0,0.0,coco,indoor,learned,multi_edge,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/learned/plots/compare_cdf_pdf_layer_27.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x000001E575AD07D0>,6.428571428571428,0.15555555555555556,1,GenGamma,practically_pass,pass,None,False
202,28,2.741034533414134,1.690670189604252,6.579037270630505,75.24306659676208,11.921231712004808,374.7224719123096,196608000.0,0.1,0.1,0.0098945566138372,9.685608715247528e-05,0.09,0.3,0.0090514544101119,0.472836,0.0759255,0.0,0.418583,0.050774,0.0,0.320142,0.0485384,0.0,0.0,coco,indoor,learned,single_edge,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/learned/plots/compare_cdf_pdf_layer_28.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x000001E575AD2FD0>,20.0,0.05,1,GenGamma,practically_pass,pass,None,True
203,29,1.7258889341435235,1.1429463915209557,3.623128954430317,43.3051822413923,9.01049564898353,313.253925364242,196608000.0,0.1,1.0,0.0154131968338557,9.685608715247528e-05,0.1,1.0,0.0134210415855121,0.538885,0.0633546,0.0,0.473268,0.0380671,0.0,0.382657,0.0322402,0.0,0.0,coco,indoor,learned,single_edge,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/learned/plots/compare_cdf_pdf_layer_29.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x000001E575B38E10>,25.0,0.04,1,GenGamma,interesting_failure,double inflection,None,False
204,30,1.978963120852192,1.194478102895003,5.089722971281465,77.80430625523704,11.695095693337167,400.4570559778045,196608000.0,0.1,0.0,0.008097091373082,9.685608715247528e-05,0.09,0.2,0.0069879644912047,0.413304,0.0753713,0.0,0.36497,0.0498043,0.0,0.280911,0.047908,0.0,0.0,coco,indoor,learned,single_edge,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/learned/plots/compare_cdf_pdf_layer_30.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x000001E575B4BDD0>,18.88888888888889,0.052941176470588235,1,GenGamma,practically_pass,pass,None,True
205,31,2.947402337984867,2.19339172350142,7.011465783948109,34.2144357592743,3.941233478920618,325.493694339432,196608000.0,0.1,2.3,0.0092242074472418,9.685608715247528e-05,0.1,2.3,0.0092242074472418,1.02671,0.0515023,0.0,0.897899,0.0241686,0.0,0.730017,0.0225724,0.0,0.0,coco,indoor,learned,eye,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/learned/plots/compare_cdf_pdf_layer_31.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x000001E575B31090>,37.99999999999999,0.026315789473684216,1,GenGamma,borderline,multimodal,None,False
206,32,2.2174000527064783,1.5126148003402786,4.271721799066161,32.15132564446372,7.228036355199847,253.3175747949156,196608000.0,0.3,-0.9,0.0108698194238453,9.685608715247528e-05,0.24,-0.8,0.0096022614715608,0.555536,0.077621,0.0,0.487668,0.0515917,0.0,0.377695,0.0505272,0.0,0.0,coco,indoor,learned,single_edge,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/learned/plots/compare_cdf_pdf_layer_32.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x000001E575943F90>,2.9166666666666665,0.34285714285714286,1,GenGamma,practically_pass,pass,None,False
207,33,1.2858075348261764,0.7107368393162973,6.556296202641399,301.9982845430914,11.298797481291617,639.4188920567999,196608000.0,0.1,0.1,0.0039753421176401,9.685608715247528e-05,0.12,-0.2,0.003433411785625,0.351114,0.0730401,0.0,0.307182,0.0473489,0.0,0.237407,0.0468412,0.0,0.0,coco,indoor,learned,multi_edge,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/learned/plots/compare_cdf_pdf_layer_33.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x000001E575B4A150>,10.833333333333334,0.0923076923076923,1,GenGamma,practically_pass,pass,None,True
208,34,2.1420231765235624,1.281154107578793,5.77393266277627,88.34922213253095,12.44557735523656,452.2028966572378,196608000.0,0.1,0.0,0.0070951289021344,9.685608715247528e-05,0.12,-0.3,0.0056203756916573,0.414382,0.07641,0.0,0.365349,0.0509345,0.0,0.280647,0.0493375,0.0,0.0,coco,indoor,learned,single_edge,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/learned/plots/compare_cdf_pdf_layer_34.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x000001E575A636D0>,10.0,0.1,1,GenGamma,practically_pass,pass,None,True
209,35,15.646657859685464,13.53476984839825,19.76149934348404,1.9709920886990924,0.4053945561081705,37.43832193446042,196608000.0,1.1,-0.6,0.0653329349296922,9.685608715247528e-05,1.14,-0.6,0.0653324052166543,2.79143,0.0729209,0.0,2.61533,0.0657135,0.0,2.14251,0.0679757,0.0,0.0,coco,indoor,learned,inside_out,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/learned/plots/compare_cdf_pdf_layer_35.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x000001E575B31B10>,0.7894736842105264,1.2666666666666664,1,GenGamma,trivial_failure,asymmetric,None,True
210,36,7.277589133262421,6.320529305734825,8.747619549846867,1.5081751420938794,-0.0587579981720056,29.333559209016176,196608000.0,5.8,2.2,0.0342172644340476,9.685608715247528e-05,5.8,2.2,0.0342172644340476,2.57379,0.0342173,0.0,2.52146,0.0469286,0.0,2.0419,0.0431461,0.0,0.0,coco,indoor,learned,misc,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/learned/plots/compare_cdf_pdf_layer_36.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x000001E575B18950>,0.6379310344827587,1.5675675675675675,1,GenGamma,trivial_failure,asymmetric,None,False
211,37,16.304039706556683,13.927011749561617,20.02211814337652,3.7522120188372856,0.4987731441554874,90.32894319610944,196608000.0,20.0,-0.8,0.0199827973317375,9.685608715247528e-05,20.0,-0.8,0.0199827973317375,3.2592,0.0420531,0.0,2.97831,0.0228347,0.0,2.47655,0.0296177,0.0,0.0,coco,indoor,learned,eye,None,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/indoor/learned/plots/compare_cdf_pdf_layer_37.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x000001E575B21ED0>,0.034999999999999996,28.571428571428573,1,GenGamma,interesting_failure,double inflection,None,False
